Date,Type,Price,Shares,Profit_per_share,Total_Profit
2024-07-01,Buy,1517.9,65,,
2024-10-31,Sell,1849.05,65,331.14999999999986,21524.749999999993
2024-12-18,Buy,1800.3,55,,
2025-01-24,Sell,1821.9,55,21.600000000000136,1188.0000000000075
2025-03-28,Buy,1735.45,57,,
2025-04-29,Sell,1804.8,57,69.34999999999991,3952.949999999995
2025-05-05,Buy,1835.15,54,,
2025-05-27,Sell,1683.7,54,-151.45000000000005,-8178.300000000003
2025-07-17,Buy,1703.95,58,,
