Date,Type,Price,Shares,Profit_per_share,Total_Profit
2024-06-14,Buy,357.05,280,,
2024-06-21,Sell,360.6,280,3.5500000000000114,994.0000000000032
2024-07-03,Buy,351.25,284,,
2024-07-18,Sell,336.65,284,-14.600000000000023,-4146.400000000007
2024-09-04,Buy,347.2,288,,
2024-10-16,Sell,333.85,288,-13.349999999999966,-3844.79999999999
2024-12-02,Buy,329.75,303,,
2025-01-01,Sell,304.5,303,-25.25,-7650.75
2025-04-02,Buy,229.85,435,,
